Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/,20201101,2,1,0:00:13,1,0.00%,50.00%,$0.00 
/2020/04/21/mere-rashke-qamar-lyrics-baadshaho/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/21/pehli-dafa-lyrics-atif-aslam/,20201101,4,1,0:05:23,1,0.00%,25.00%,$0.00 
/2020/04/22/hasi-ban-gaye-male-lyrics-hamari-adhuri-kahani/,20201101,3,1,0:02:02,1,0.00%,33.33%,$0.00 
/2020/04/22/laila-majnu-lyrics-awesome-mausam/,20201101,2,1,0:00:13,1,0.00%,50.00%,$0.00 
/2020/04/22/pee-loon-ishq-sufiyana-lyrics-neha-kakkar-sreerama-chandra/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/04/25/tu-hi-hai-lyrics-half-girlfriend/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/25/warrior-lyrics-ajey-nagar-carryminati/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/25/ya-ali-murtaza-lyrics-freaky-ali/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/26/maula-lyrics-global-baba/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/28/मेरी-छोटी-सी-है-नाव-लिरिक्/,20201101,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/04/30/aamhi-thakar-thakar-hya-ranachi-pakhar-आम्ही-ठाकरं-ठाकरं-या/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/30/dhundi-kalyana-धुंदी-कळ्यांना-धुंदी-फ/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/30/divya-divyanchi-jyot-sangte-दिव्या-दिव्यांची-ज्य/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/kadhi-kase-kuthe-bhetalo-aapan-कधी-कसे-कुठे-भेटलो-आप/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/02/sanj-ye-gokuli-सांज-ये-गोकुळी-सावळी-सा/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/bolche-akash-mukh-lukiye-lyrics-বলছে-আকাশ-মুখ-লুকিয়ে/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/mone-koro-ami-nei-lyrics-মনে-করো-আমি-নেই-suman-kalyanpur/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/03/o-bondhu-re-lyrics-ও-বন্ধু-রে-zubeen-garg-tor-naam/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/05/satnam-waheguru-lyrics-guru-randhawa/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/07/happy-birthday-kids-mix-lyrics-aakanksha-sharma/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/15/chocolate-lyrics-kamal-hayer/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/16/heer-ranjha-lyrics-a-bazz/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/23/expectations-lyrics-sukhman-virk/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/31/ektukhani-lyrics-একটুখানি-minar-rahman-song/,20201101,2,1,0:04:11,1,0.00%,50.00%,$0.00 
/2020/06/03/naam-tumhara-lyrics-sam-rajput/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/aana-mere-pyar-ko-new-version-lyrics-aki-kumar/,20201101,2,1,0:01:06,1,0.00%,50.00%,$0.00 
/2020/06/05/girija-mein-urja-shiv-se-hai-lyrics/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/krishna-hai-vistar-yadi-toh-lyrics/,20201101,14,9,0:00:22,9,66.67%,64.29%,$0.00 
/2020/06/05/tum-bina-main-kuch-nahi-lyrics/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/06/enna-solli-paduven-song-lyrics/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/10/aaj-ei-bristir-kanna-dekhe-lyrics-আজ-এই-বৃষ্টির-কান্না/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/15/bewafa-soulmate-lyrics-babbu-maan/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/26/radha-rani-lyrics-suprabha-kv/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/29/noor-lyrics-lost-stories-akanksha-bhandari-zaeden/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/01/aashiq-lyrics-harjas-harjaayi/,20201101,2,1,0:00:35,1,0.00%,50.00%,$0.00 
/2020/07/02/aaja-sohneya-lyrics-aditya-yadav/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/04/duntara-lyrics-richa-sharma-hansraj-raghuwanshi/,20201101,2,1,0:05:05,1,0.00%,50.00%,$0.00 
/2020/07/05/pahaad-ki-dahaad-lyrics-parry-g-g-one-rap-unfenced/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/07/feelings-lyrics-sumit-goswami/,20201101,8,7,0:18:31,7,85.71%,87.50%,$0.00 
/2020/07/08/tu-kyo-ghabrata-tera-shyam-se-naata-hai-lyrics-in-hindi/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/09/deewana-lyrics-akhil/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/09/matir-ango-hoibo-songo-lyrics-মাটির-অঙ্গ-হইবো-সাঙ্গ-a/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/10/ignore-lyrics-sony-dhaliwal/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/10/shayar-lyrics-sarmad-qadeer/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/11/teri-meri-lyrics-mickey-singh/,20201101,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/12/long-run-lyrics-deacon-phillippe-ft-nina-nesbitt/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/13/tolerate-lyrics-sifat-gurlej-akhtar/,20201101,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/07/23/ajab-aa-jagat-chhe-અજબ-આ-જગત-છે/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/guru-datt-aarti-ગુરૂ-દત્ત-આરતી-गुरु-दत्/,20201101,5,2,0:01:47,2,50.00%,40.00%,$0.00 
/2020/07/23/khota-mari-paahe-te-sogandh-khadhata-ખોટા-મારી-પાહે-તે-સોગ/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/kudarat-tara-khajane-khot-shu-padi-કુદરત-તારા-ખજાને-ખોટ/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/kyare-samjish-maro-pyar-ક્યારે-સમજીશ-મારો-પ્યા/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/laal-rang-ki-peti-lyrics-vivek-hariharan/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/26/manali-ke-aloo-lyrics-sirazee-inderjeet/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/27/mumbai-darshan-lyrics-devil/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/07/vraj-ma-velo-aay-વ્રજ-માં-વેલો-આય/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/hey-maa-maru-karje-tu-rakhavadu-હે-માં-મારુ-કરજે-તું-ર/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/tame-mane-mavtar-thai-ne-malya-so-તમે-મને-માવતર-થઇ-ને-મળ/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/tara-nena-no-mane-rang-lagyo-તારા-નેણાં-નો-મને-રંગ-લ-2/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/17/billo-tu-agg-lyrics-yo-yo-honey-singh/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/17/mari-janudi-ne-hachvi-ne-rakhje-મારી-જાનુડી-ને-હાચવી-ન-2/,20201101,2,1,0:00:48,1,0.00%,50.00%,$0.00 
/2020/08/22/mane-chhodyo-kaya-karne-lyrics-rakesh-raval/,20201101,2,1,0:02:43,1,0.00%,50.00%,$0.00 
/2020/08/23/saheb-taro-batav-lyrics-praful-dave-sangeeta-labadiya/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/26/vishwambhari-stuti-lyrics-meera-vyas-bharti-gosai-bharti-pandya-deepak-chawada/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/30/sati-sitaji-rathma-betha-lyrics-hari-bharwad/,20201101,2,1,0:03:46,1,0.00%,50.00%,$0.00 
/2020/09/02/ghadvaiya-mare-thakorji-nathi-thavu-lyrics-hemant-chauhan/,20201101,4,3,0:00:21,3,66.67%,75.00%,$0.00 
/2020/09/06/rooh-utte-vaar-lyrics-nachhatar-gill/,20201101,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/2020/09/08/koi-rajpara-jaine-lyrics-hemant-chauhan/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/09/24/aaj-no-chandaliyo-lyrics-aishwarya-majmudar/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/naam-jatt-da-lyrics-gippy-grewal-ft-jass-manak/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/valamiya-chhodi-mat-jajo-lyrics-geeta-rabari-himanshu-chauhan/,20201101,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/2020/09/28/kum-kum-kera-pagle-lyrics-pamela-jain-kailash-kher/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/01/hare-tare-ek-din-javu-padse-lyrics-hari-bharwad/,20201101,3,2,0:05:50,2,50.00%,66.67%,$0.00 
/2020/10/06/hu-to-leriyu-re-lyrics-geeta-rabari-2/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/06/shu-bethi-maa-pag-upar-pag-chadhavi-lyrics-hemant-chauhan/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/06/tara-naam-ni-chundadi-odhi-lyrics-harsh-patel-2/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/11/d-o-d-lyrics-epr-iyer/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/11/kehendi-si-lyrics-rish-raga/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/28/khairiyat-english-cover-lyrics-emma-heesters/,20201101,1,1,0:20:58,1,0.00%,0.00%,$0.00 
/2020/10/28/nehu-da-vyah-lyrics-neha-kakkar-rohanpreet-singh/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/10/28/relax-lyrics-kkg/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/28/toxic-lyrics-ap-dhillon/,20201101,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/category/bhajan/page/13/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/category/punjbai-songs/,20201101,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/category/punjbai-songs/page/91/,20201101,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/category/punjbai-songs/page/92/,20201101,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/category/punjbai-songs/page/93/,20201101,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/tag/english-songs-starting-with-k/,20201101,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/tag/hindi-songs-starting-with-p/,20201101,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/tag/hindi-songs-starting-with-w/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/marathi-songs-starting-with-h/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-d/,20201101,1,1,0:07:57,1,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-h/,20201101,3,3,0:14:59,3,66.67%,66.67%,$0.00 
/tag/punjabi-songs-starting-with-k/,20201101,1,1,0:00:16,1,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-k/page/2/,20201101,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-k/page/3/,20201101,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-k/page/4/,20201101,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-k/page/5/,20201101,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-k/page/6/,20201101,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-k/page/7/,20201101,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-l/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-n/,20201101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-r/,20201101,4,4,0:10:00,3,66.67%,50.00%,$0.00 
/tag/punjabi-songs-starting-with-v/,20201101,9,6,0:03:08,4,75.00%,66.67%,$0.00 
/tag/punjabi-songs-starting-with-v/page/2/,20201101,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/,20201031,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/01/sundarkanda-sarga-34.html,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/21/mere-rashke-qamar-lyrics-baadshaho/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/21/wafa-ne-bewafai-lyrics-teraa-surroor/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/22/hum-bewafa-hargiz-na-they-the-unwind-mix-lyrics-mohammed-irfan/,20201031,2,1,0:00:47,1,0.00%,50.00%,$0.00 
/2020/04/22/laaj-rakho-he-krishan-murari-he-lyrics-in-hindi/,20201031,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/04/22/suno-ganpati-bappa-morya-lyrics-judwaa-2/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/24/sammi-meri-waar-lyrics-coke-studio-season-8/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/28/मेरी-छोटी-सी-है-नाव-लिरिक्/,20201031,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/2020/04/30/aabhalachi-amhi-lekare-आभाळाची-आम्ही-लेकरे-क/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/30/aata-majhi-chinta-tuj-आता-माझी-चिंता-तुज-नारा/,20201031,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/04/30/amrutachi-godi-tujhya-bhajnaat-अमृताची-गोडी-तुझ्या-भ/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/30/deh-mandir-chitta-mandir-देह-मंदिर-चित्त-मंदिर/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/eka-talyat-hoti-badake-एका-तळ्यात-होती-बदके-प/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/kasli-jeevala-bhool-pade-कसली-जीवाला-भूल-पडे/,20201031,2,1,0:14:13,0,0.00%,50.00%,$0.00 
/2020/05/02/ranguni-rangat-sarya-rang-maza-vegla-रंगूनी-रंगात-सार्‍य/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/sur-tech-chhedita-सूर-तेच-छेडीता-गीत-उमटल/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/varyavarti-gandh-pasarla-वाऱ्यावरती-गंध-पसरला/,20201031,2,1,0:23:58,1,0.00%,50.00%,$0.00 
/2020/05/03/aye-dekhe-jaa-lyrics-আয়-দেখে-যা-arijit-singh-love-aaj-kal-porshu/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/sesh-gaan-noy-aaj-geye-jabo-lyrics-শেষ-গান-নয়-আজ-mangal-deep/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/06/window-shopper-freestyle-lyrics-krsna-2/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/07/happy-birthday-kids-mix-lyrics-aakanksha-sharma/,20201031,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/28/let-em-play-lyrics-karan-aujla/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/29/sach-keh-raha-hai-deewana-lyrics-aish/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/hanera-lyrics-jasmine-sandlas/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/chadeya-fitoor-lyrics-shahid-mallya-deedar-kaur/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/krishna-hai-vistar-yadi-toh-lyrics/,20201031,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/2020/06/05/tum-bina-main-kuch-nahi-lyrics/,20201031,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/07/trend-lyrics-devender-ahlawat-sagar-bharadwaj/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/vail-lyrics-mankirt-aulakh-ft-shree-brar/,20201031,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/2020/06/08/nafrat-lyrics/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/13/battle-is-the-lords-lyrics-rebecca-st-james/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/23/blessings-of-baapu-lyrics/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/26/radha-rani-lyrics-suprabha-kv/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/28/spark-lyrics-fotty-seven/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/29/noor-lyrics-lost-stories-akanksha-bhandari-zaeden/,20201031,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/04/duntara-lyrics-richa-sharma-hansraj-raghuwanshi/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/05/pahaad-ki-dahaad-lyrics-parry-g-g-one-rap-unfenced/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/07/feelings-lyrics-sumit-goswami/,20201031,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/09/guggu-gill-lyrics-shahbaaz-gurlez-akhtar/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/13/main-shiv-hu-lyrics-vineet-katoch-vinay-katoch/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/13/tolerate-lyrics-sifat-gurlej-akhtar/,20201031,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/23/bottel-no-jamano-duniya-daru-ni-diwani-બોટલ-નો-જમાનો-દુનિયા/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/guru-datt-aarti-ગુરૂ-દત્ત-આરતી-गुरु-दत्/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/tari-yaad-ma-jivava-karata-mari-javu-haru-તારી-યાદ-માં-જીવવા-ક/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/26/manali-ke-aloo-lyrics-sirazee-inderjeet/,20201031,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/07/28/doraemon-song-lyrics-arsh-braich/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/29/jaan-ban-gaye-lyrics-mithoon-vishal-mishra-asees-kaur/,20201031,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/05/cbi-lyrics-deep-nangal-wala-ft-gurlez-akhtar/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/06/kanha-tari-bansari-lyrics-kajal-maheriya/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/ek-tarfa-reprise-lyrics-darshan-raval/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/mele-thi-મેળે-થી/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/11/fark-nai-painda-lyrics-virasat-sandhu/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/17/kaan-tane-radha-ke-mira-game-કાન-તને-રાધા-કે-મીરા-ગમ-2/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/17/mari-kuldevi-maa-મારી-કુળદેવી-માં/,20201031,4,2,0:02:21,2,50.00%,50.00%,$0.00 
/2020/08/21/dynamite-lyrics-bts/,20201031,4,1,0:01:35,1,0.00%,25.00%,$0.00 
/2020/08/23/saheb-taro-batav-lyrics-praful-dave-sangeeta-labadiya/,20201031,5,1,0:00:19,1,0.00%,20.00%,$0.00 
/2020/08/24/lucifer-lyrics-aman-jaluria/,20201031,3,2,0:00:23,2,50.00%,66.67%,$0.00 
/2020/08/26/haranor-voy-lyrics-হারানোর-ভয়-imran-mahmudul-song/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/26/vishwambhari-stuti-lyrics-meera-vyas-bharti-gosai-bharti-pandya-deepak-chawada/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/30/tu-to-mara-dil-ni-dhadkan-lyrics-kajal-dodiya/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/02/ghadvaiya-mare-thakorji-nathi-thavu-lyrics-hemant-chauhan/,20201031,7,6,0:03:18,6,83.33%,85.71%,$0.00 
/2020/09/06/kasumbi-no-rang-lyrics-praful-dave/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/08/chocolate-song-lyrics-tony-kakkar/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/08/koi-rajpara-jaine-lyrics-hemant-chauhan/,20201031,6,4,0:00:36,4,50.00%,66.67%,$0.00 
/2020/09/11/sonal-garbo-lyrics-abhisha-prajapati/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/17/kuldevi-ne-khamma-khamma-lyrics-ashok-thakor/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/aaj-no-chandaliyo-lyrics-aishwarya-majmudar/,20201031,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/09/24/kona-re-bharose-lyrics-rakesh-barot/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/mathurama-khel-kheli-lyrics-darshna-gandhi/,20201031,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/09/24/me-to-shangaryo-chachar-chowk-lyrics-pamela-jain/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/24/valamiya-chhodi-mat-jajo-lyrics-geeta-rabari-himanshu-chauhan/,20201031,4,3,0:07:48,3,66.67%,75.00%,$0.00 
/2020/09/24/van-ma-chandaliyo-ugyo-re-lyrics-aishwarya-majmudar/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/26/jode-rejo-raj-lyrics-farida-mir-aditya-gadhvi/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/28/dipo-na-mali-hot-to-maru-shu-that-lyrics-gaman-santhal/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/28/kum-kum-kera-pagle-lyrics-pamela-jain-kailash-kher/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/30/tara-naam-ni-chundadi-odhi-lyrics-harsh-patel/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/01/hare-tare-ek-din-javu-padse-lyrics-hari-bharwad/,20201031,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/10/06/mogal-aave-lyrics-jigrra-jigardan-gadhavi/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/06/shu-bethi-maa-pag-upar-pag-chadhavi-lyrics-hemant-chauhan/,20201031,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/10/06/tara-naam-ni-chundadi-odhi-lyrics-harsh-patel-2/,20201031,6,3,0:04:30,3,66.67%,50.00%,$0.00 
/2020/10/09/kinne-aye-kinne-gye-lyrics-ranjit-bawa-3/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/28/badnaam-ishq-lyrics-korala-maan/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/28/blink-lyrics-nimrat-khaira/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/28/dil-kissko-du-lyrics-mellow/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/10/28/im-sorry-mom-lyrics-unknown-brain/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/category/gujarati-lyrics/k-gujarati-lyrics/page/3/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/category/marathi-songs/page/63/,20201031,2,1,0:05:42,1,0.00%,50.00%,$0.00 
/tag/marathi-songs-starting-with-k/page/6/,20201031,2,2,0:00:04,2,50.00%,50.00%,$0.00 
/tag/marathi-songs-starting-with-k/page/7/,20201031,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/tag/marathi-songs-starting-with-s/page/9/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/marathi-songs-starting-with-t/page/3/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-d/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-p/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-v/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/tamil-songs-starting-with-y/,20201031,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,20201030,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/2020/01/sundarkanda-sarga-34.html,20201030,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/22/gall-goriye-lyrics-raftaar-maninder-buttar/,20201030,3,1,0:03:26,1,0.00%,33.33%,$0.00 
/2020/04/22/ghar-se-nikalte-hi-lyrics-armaan-malik/,20201030,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/22/nazar-na-lag-jaaye-lyrics-stree/,20201030,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/04/22/rangtaari-lyrics-loveyatri/,20201030,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/22/rehmat-mangta-hu-lyrics-in-hindi/,20201030,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/22/wajah-tum-ho-title-song-lyrics-wajah-tum-ho/,20201030,1,1,0:00:00,1,100.00%,100.00%,$0.00 
