Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/2020/04/28/मेरी-छोटी-सी-है-नाव-लिरिक्/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/04/30/alwar-tujhi-chahul-अलवार-तुझी-चाहूल/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/30/amrutachi-godi-tujhya-bhajnaat-अमृताची-गोडी-तुझ्या-भ/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/ghei-chhand-makrand-घेई-छंद-मकरंद/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/jo-trigunanchi-जो-त्रिगुणांची-मूर्त-ज/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/kaljat-khol-khol-काळजात-खोल-खोल-दुःख-झरे/,20200909,6,5,0:01:46,5,80.00%,83.33%,$0.00 
/2020/05/02/phite-andharache-jaale-फिटे-अंधाराचे-जाळे-झा/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/swarg-ha-nava-स्वर्ग-हा-नवा-वाटतो-हवा/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/tethe-kar-majhe-julati-तेथे-कर-माझे-जुळती/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/tu-sukhakarta-तू-सुखकर्ता-तू-दुःखहर्/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/uddhava-ajab-tujhe-sarkar-उद्धवा-अजब-तुझे-सरकार/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/03/amay-keno-bujhli-na-re-tui-lyrics-আমায়-কেন-বুঝলি-না-keshab-dey/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/nijeke-harabar-bhoy-lyrics-নিজেকে-হারাবার-ভয়-rafa-shishir/,20200909,5,4,0:09:46,4,75.00%,80.00%,$0.00 
/2020/05/05/o-jaanwaale-lyrics-akhil-sachdeva-himanshi-khurana/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/14/tempu-sultaan-lyrics-nseeb/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/15/tor-name-lekha-lyrics-তোর-নামে-লেখা-rupak-tiary/,20200909,2,1,0:02:48,1,0.00%,50.00%,$0.00 
/2020/05/29/sach-keh-raha-hai-deewana-lyrics-aish/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/30/care-na-kare-lyrics-geeta-zaildar/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/31/ektukhani-lyrics-একটুখানি-minar-rahman-song/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/01/clickan-lyrics-babbu-maan-2/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/kabir-das-ke-dohe-in-hindi-संत-कबीर-के-दोहे/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/sone-di-chidiya-lyrics-jasmine-sandlas/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/teddy-tere-lyrics/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/krishna-hai-vistar-yadi-toh-lyrics/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/06/porkkalam-porkkalam-song-lyrics/,20200909,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/2020/06/07/tattooz-lyrics-parry-sarpanch/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/vail-lyrics-mankirt-aulakh-ft-shree-brar/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/09/chora-kata-lyrics-চোরা-কাঁটা-arnob-rajib-ashraf/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/11/ajj-kal-ajj-kal-lyrics-nimrat-khaira/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/11/telephone-lyrics-arron/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/12/tomay-ami-chinina-confusion-lyrics-কনফিউশন-bangla-five/,20200909,2,1,0:03:28,1,0.00%,50.00%,$0.00 
/2020/06/12/tommy-lee-lyrics-tyla-yaweh-ft-post-malone/,20200909,2,1,0:03:25,1,0.00%,50.00%,$0.00 
/2020/06/22/nanak-niva-jo-challe-lyrics-bobby-sandhu-ft-karan-aujla/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/25/jind-lyrics-g-sidhu/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/26/radha-rani-lyrics-suprabha-kv/,20200909,6,4,0:01:15,4,50.00%,66.67%,$0.00 
/2020/06/28/spark-lyrics-fotty-seven/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/29/noor-lyrics-lost-stories-akanksha-bhandari-zaeden/,20200909,9,8,0:01:32,8,87.50%,88.89%,$0.00 
/2020/07/01/aashiq-lyrics-harjas-harjaayi/,20200909,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/05/pahaad-ki-dahaad-lyrics-parry-g-g-one-rap-unfenced/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/07/feelings-lyrics-sumit-goswami/,20200909,13,10,0:09:26,10,70.00%,76.92%,$0.00 
/2020/07/09/ei-shohor-amar-ar-noy-lyrics-এই-শহর-আমার-আর-নয়-saif-zohan/,20200909,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/09/elo-borosha-je-sohosha-lyrics-এলো-বরষা-যে-সহসা-satinath-mukhopadhay/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/10/ignore-lyrics-sony-dhaliwal/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/13/main-shiv-hu-lyrics-vineet-katoch-vinay-katoch/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/13/tolerate-lyrics-sifat-gurlej-akhtar/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/15/dil-tod-ke-song-lyrics-rochak-kohli-b-praak/,20200909,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/15/kya-hai-song-lyrics-fotty-seven/,20200909,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/07/17/the-sun-lyrics-kyle-ft-raphael-saadiq-bryson-tiller/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/18/fakira-lyrics-sunil-duggal-shanky-goswami/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/19/shree-chandra-kavacham-chandra-kavach-stotram-चंद्र-कवच-powerful-navgraha-stotram/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/20/kon-bhidega-be-lyrics-vanny/,20200909,1,1,0:00:19,1,0.00%,0.00%,$0.00 
/2020/07/21/purane-khund-lyrics-tarsem-modgill-parvez-ali-jodhan/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/guru-datt-aarti-ગુરૂ-દત્ત-આરતી-गुरु-दत्/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/26/bhai-tera-zeher-hai-lyrics-ashish-bhatia/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/26/manali-ke-aloo-lyrics-sirazee-inderjeet/,20200909,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/2020/07/26/mehfil-lyrics-filmy-ft-kay-d-manni/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/27/mumbai-darshan-lyrics-devil/,20200909,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/28/doraemon-song-lyrics-arsh-braich/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/29/top-notch-lyrics-shivjot-gurlez-akhtar/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/15/raat-andhari-sati-ne-vayak-aavya-રાત-અંધારી-સતીને-વાયક/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/22/mane-chhodyo-kaya-karne-lyrics-rakesh-raval/,20200909,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/22/pindan-de-jaye-lyrics-sajjan-adeeb/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/26/dil-de-nede-lyrics-kulbir-jhinjer/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/28/be-myself-lyrics-tom-wilson/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/01/mari-mata-no-aek-vaar-kafi-lyrics-jigar-bhatiya-rupal-dabhi-akshay-barot/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/06/growing-up-lyrics-mcfly-ft-mark-hoppus/,20200909,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/2020/09/06/hit-different-lyrics-sza-ft-ty-dolla-sign/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/06/punjab-de-javak-lyrics-jasmine-sandlas/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/08/koi-rajpara-jaine-lyrics-hemant-chauhan/,20200909,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/2020/09/08/main-kanuda-tori-govalan-lyrics-niranjan-pandya/,20200909,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/2020/09/08/surname-lyrics-savvy-nagra/,20200909,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/2020/09/08/versace-lyrics-the-same-persons/,20200909,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/category/english-songs/,20200909,2,1,0:00:16,0,0.00%,0.00%,$0.00 
/category/english-songs/page/2/,20200909,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/category/english-songs/page/3/,20200909,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/category/tamil-songs/,20200909,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/page/202/,20200909,2,1,0:00:13,1,0.00%,50.00%,$0.00 
/tag/english-songs-starting-with-r/,20200909,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-k/,20200909,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,20200908,3,1,0:00:05,0,0.00%,0.00%,$0.00 
/2020/04/22/hum-bewafa-hargiz-na-they-the-unwind-mix-lyrics-mohammed-irfan/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/24/free-lyrics-post-generator/,20200908,4,3,0:00:31,3,66.67%,75.00%,$0.00 
/2020/04/28/मेरी-छोटी-सी-है-नाव-लिरिक्/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/ektari-sange-ekroop-zhalo-एकतारी-संगे-एकरूप-झाल/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/prarthana-deva-tula-प्रार्थना-देवा-तुला-ही/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/yuga-yuganche-nate-apule-युगायुगांचे-नाते-अपु/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/nijeke-harabar-bhoy-lyrics-নিজেকে-হারাবার-ভয়-rafa-shishir/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/04/likhe-jo-khat-tujhe-lyrics-sanam/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/07/happy-birthday-kids-mix-lyrics-aakanksha-sharma/,20200908,4,3,0:00:16,3,66.67%,75.00%,$0.00 
/2020/05/21/maalik-mere-lyrics-salim-sulaiman/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/22/sach-keh-raha-hai-lyrics-b-praak/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/29/sach-keh-raha-hai-deewana-lyrics-aish/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/30/care-na-kare-lyrics-geeta-zaildar/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/31/adhe-bol-lyrics-deep-grewal/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/krishna-hai-vistar-yadi-toh-lyrics/,20200908,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/05/tum-bina-main-kuch-nahi-lyrics/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/tattooz-lyrics-parry-sarpanch/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/vail-lyrics-mankirt-aulakh-ft-shree-brar/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/09/bandana-gang-lyrics-divine-sikander-kahlon/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/09/tu-hi-tu-lyrics-chinmayi-tripathi/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/10/aaj-ei-bristir-kanna-dekhe-lyrics-আজ-এই-বৃষ্টির-কান্না/,20200908,3,2,0:25:00,2,50.00%,66.67%,$0.00 
/2020/06/12/tomay-ami-chinina-confusion-lyrics-কনফিউশন-bangla-five/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/17/tumi-ki-dekhecho-kovu-lyrics-তুমি-কি-দেখেছো-কভু-abdul-jabbar/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/20/she-dont-give-a-lyrics-king/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/25/jind-lyrics-g-sidhu/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/26/radha-rani-lyrics-suprabha-kv/,20200908,7,6,0:00:04,6,83.33%,85.71%,$0.00 
/2020/06/29/noor-lyrics-lost-stories-akanksha-bhandari-zaeden/,20200908,6,5,0:00:46,5,80.00%,83.33%,$0.00 
/2020/07/01/aashiq-lyrics-harjas-harjaayi/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/05/pahaad-ki-dahaad-lyrics-parry-g-g-one-rap-unfenced/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/07/feelings-lyrics-sumit-goswami/,20200908,11,8,0:01:56,8,87.50%,72.73%,$0.00 
/2020/07/09/guggu-gill-lyrics-shahbaaz-gurlez-akhtar/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/13/main-shiv-hu-lyrics-vineet-katoch-vinay-katoch/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/13/tolerate-lyrics-sifat-gurlej-akhtar/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/15/dil-tod-ke-song-lyrics-rochak-kohli-b-praak/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/15/kya-hai-song-lyrics-fotty-seven/,20200908,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/07/16/bhai-log-lyrics-korala-maan-gurlej-akhtar/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/17/popstar-lyrics-dj-khaled-ft-drake/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/18/hosh-lyrics-nikk-ft-mahira-sharma/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/19/rap-ka-mai-daya-lyrics-void/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/21/dil-wali-gall-lyrics-taranjot-singh/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/guru-datt-aarti-ગુરૂ-દત્ત-આરતી-गुरु-दत्/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/23/sapna-vinani-raat-સપના-વિનાની-રાત/,20200908,2,1,0:03:51,1,0.00%,50.00%,$0.00 
/2020/07/26/laung-gawacha-lyrics-showkidd/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/26/manali-ke-aloo-lyrics-sirazee-inderjeet/,20200908,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/2020/07/27/mumbai-darshan-lyrics-devil/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/07/28/amar-haat-bandhibi-lyrics-আমার-হাত-বান্ধিবি-sahana-bajpaie/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/28/eli-lyrics-fireboy-dml/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/28/virah-lyrics-shankar-mahadevan/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/29/jaan-ban-gaye-lyrics-mithoon-vishal-mishra-asees-kaur/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/04/maro-veero-gulab-no-chhod-મારો-વીરો-ગુલાબ-નો-છોડ/,20200908,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/2020/08/10/thakar-na-chakar-ઠાકર-ના-ચાકર/,20200908,1,1,0:28:19,1,0.00%,0.00%,$0.00 
/2020/08/15/tara-mate-hu-ne-mara-mate-tu-તારા-માટે-હું-ને-મારા-મ/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/22/mane-chhodyo-kaya-karne-lyrics-rakesh-raval/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/22/marijuana-lyrics-sirazee-2/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/23/mata-mari-banduk-ni-goli-lyrics-vinay-nayak/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/25/real-punjab-lyrics-nseeb-gurkarn-chahal/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/28/be-myself-lyrics-tom-wilson/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/30/lucy-lyrics-jaden/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/30/saheb-taro-batav-lyrics-praful-dave-sangeeta-labadiya-2/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/31/shaan-bhaan-bhule-lyrics-kirtidan-gadhvi-bhargav-purohit-shraddha-hattangady-mehta/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/06/ameen-lyrics-muhfaad/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/09/06/the-revolution-lyrics-egzod-neoni/,20200908,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/09/07/dead-lyrics-harzy-dhamu/,20200908,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/2020/09/07/jutti-kasur-di-lyrics-kaur-b-2/,20200908,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/tag/marathi-songs-starting-with-a/,20200908,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/tag/punjabi-songs-starting-with-j/,20200908,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-p/,20200908,4,3,0:18:53,3,66.67%,75.00%,$0.00 
/tag/punjabi-songs-starting-with-r/,20200908,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/,20200907,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/2020/04/22/mahi-aaja-unplugged-lyrics-singh-is-bling/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/26/lae-dooba-lyrics-aiyaary/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/28/मेरी-छोटी-सी-है-नाव-लिरिक्/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/30/alwar-tujhi-chahul-अलवार-तुझी-चाहूल/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/kadhi-kase-kuthe-bhetalo-aapan-कधी-कसे-कुठे-भेटलो-आप/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/01/kaljat-khol-khol-काळजात-खोल-खोल-दुःख-झरे/,20200907,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/01/lajali-sita-swayamvarala-लाजली-सीता-स्वयंवराल/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/02/ya-zopdit-mazya-या-झोपडीत-माझ्या/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/nijeke-harabar-bhoy-lyrics-নিজেকে-হারাবার-ভয়-rafa-shishir/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/10/peerh-lyrics-master-saleem/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/12/tere-bina-lyrics-salman-khan/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/13/committed-lyrics-naman-dhillon/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/15/chandni-raatein-lyrics-rahul-jain/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/15/qatal-lyrics-jimmy-hayer/,20200907,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/2020/05/20/dil-todeya-lyrics-satbir-aujla-2/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/28/cloud-9-lyrics-rap-demon/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/29/sach-keh-raha-hai-deewana-lyrics-aish/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/02/ftp-song-lyrics-yg/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/kabir-das-ke-dohe-in-hindi-संत-कबीर-के-दोहे/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/girija-mein-urja-shiv-se-hai-lyrics/,20200907,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/2020/06/05/krishna-hai-vistar-yadi-toh-lyrics/,20200907,11,9,0:01:02,9,88.89%,81.82%,$0.00 
/2020/06/05/tum-bina-main-kuch-nahi-lyrics/,20200907,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/06/raastafari-lyrics-epr-karma/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/06/setting-lyrics-ajay-hooda-m-d-desi-rockstar/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/kache-esho-na-remix-lyrics-nish-arjun/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/12/tomay-ami-chinina-confusion-lyrics-কনফিউশন-bangla-five/,20200907,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/15/bewafa-soulmate-lyrics-babbu-maan/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/17/mon-amar-ek-notun-lyrics-মন-আমার-এক-নতুন-biyer-phool/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/20/kamla-lyrics-rajvir-jawanda-ft-sara-gurpal/,20200907,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/25/jind-lyrics-g-sidhu/,20200907,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/26/radha-rani-lyrics-suprabha-kv/,20200907,3,2,0:04:35,2,50.00%,66.67%,$0.00 
/2020/06/28/spark-lyrics-fotty-seven/,20200907,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/29/noor-lyrics-lost-stories-akanksha-bhandari-zaeden/,20200907,14,9,0:05:22,9,55.56%,64.29%,$0.00 
/2020/07/04/vyanjan-lyrics/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/05/sai-shirdi-sai-lyrics-bela-shende-a-r-rahman/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/07/feelings-lyrics-sumit-goswami/,20200907,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/07/mapariwo-lyrics-zinoleesky/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/09/ei-shohor-amar-ar-noy-lyrics-এই-শহর-আমার-আর-নয়-saif-zohan/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/10/even-the-stars-lyrics-sarah-jeffery/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/10/ignore-lyrics-sony-dhaliwal/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/13/main-shiv-hu-lyrics-vineet-katoch-vinay-katoch/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/13/tolerate-lyrics-sifat-gurlej-akhtar/,20200907,3,2,0:20:40,2,50.00%,66.67%,$0.00 
/2020/07/15/kya-hai-song-lyrics-fotty-seven/,20200907,5,4,0:00:43,4,75.00%,80.00%,$0.00 
/2020/07/18/defend-lyrics-jordan-sandhu/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/18/fakira-lyrics-sunil-duggal-shanky-goswami/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/aankhaldi-આંખલડી/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/ek-vaar-shyam-tame-radha-ne-kahi-do-એકવાર-શ્યામ-તમે-રાધા/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/ishq-da-rog-lagaya-ઇશ્ક-દા-રોગ-લગાયા/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/23/sapna-vinani-raat-સપના-વિનાની-રાત/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/07/26/bhai-tera-zeher-hai-lyrics-ashish-bhatia/,20200907,4,2,0:00:26,2,0.00%,50.00%,$0.00 
/2020/07/26/manali-ke-aloo-lyrics-sirazee-inderjeet/,20200907,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/07/28/eli-lyrics-fireboy-dml/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/07/halarda-hu-gaavu-હાલરડાં-હું-ગાઉં/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/08/lilo-chaman-ne-milade-lyrics-aman-lajwana-renuka-panwar/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/08/madhurashtakam-lyrics-agam/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/mari-mata-vatvali-મારી-માતા-વટવાળી/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/moti-veraana-મોતી-વેરાણા/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/10/rota-meli-ne-tame-chalya-re-gaya-રોતા-મેલી-ને-તમે-ચાલ્/,20200907,2,1,0:02:12,1,0.00%,50.00%,$0.00 
/2020/08/13/rona-ser-ma-રોણા-શેરમા/,20200907,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/08/17/kitna-haseen-chehra-lyrics-rawmats/,20200907,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/08/17/mari-kuldevi-maa-મારી-કુળદેવી-માં/,20200907,2,2,0:00:00,2,100.00%,100.00%,$0.00 
